2025-05-30 16:52:01.296264,102.124328
2025-05-30 16:53:43.421542,109.936835
2025-05-30 16:55:33.358998,128.90059
2025-05-30 16:57:42.261024,113.562253
2025-05-30 16:59:35.823277,101.975459
2025-05-30 17:01:17.799408,113.670839
2025-05-30 17:03:11.470247,118.37442
2025-05-30 17:05:09.846168,115.989106
2025-05-30 17:07:05.836788,117.018414
2025-05-30 17:09:02.856317,111.82483
2025-05-30 17:10:54.682246,116.929859
2025-05-30 17:12:51.613178,111.683658
2025-05-30 17:14:43.298358,117.605497
2025-05-30 17:16:40.905420,103.767962
2025-05-30 17:18:24.674430,114.39883
2025-05-30 17:20:19.074185,105.150584
2025-05-30 17:22:04.225828,103.797312
2025-05-30 17:23:48.024143,106.349038
2025-05-30 17:25:34.374112,112.658243
2025-05-30 17:27:27.033464,115.117466
2025-05-30 17:29:22.151964,108.661915
2025-05-30 17:31:10.815131,110.311229
2025-05-30 17:33:01.127328,110.617858
2025-05-30 17:34:51.746079,107.441911
2025-05-30 17:36:39.189097,112.746484
2025-05-30 17:38:31.936699,110.63765
2025-05-30 17:40:22.575281,118.583723
2025-05-30 17:42:21.160086,112.796254
2025-05-30 17:44:13.958229,121.230238
2025-05-30 17:46:15.189419,118.201735
2025-05-30 17:48:13.392112,120.5827
2025-05-30 17:50:13.975841,108.031389
2025-05-30 17:52:02.008331,117.993093
2025-05-30 17:54:00.002339,114.576741
2025-05-30 17:55:54.580656,112.474018
2025-05-30 17:57:47.056193,110.305275
2025-05-30 17:59:37.362465,115.070103
2025-05-30 18:01:32.433941,111.25959
2025-05-30 18:03:23.694591,116.83988
2025-05-30 18:05:20.535489,110.606669
2025-05-30 18:07:11.143327,111.376446
2025-05-30 18:09:02.520770,109.986838
2025-05-30 18:10:52.509144,116.760247
2025-05-30 18:12:49.270567,110.34896
2025-05-30 18:14:39.620436,117.790165
2025-05-30 18:16:37.411540,112.812195
2025-05-30 18:18:30.224669,119.291959
2025-05-30 18:20:29.517593,116.663457
2025-05-30 18:22:26.182497,113.062238
2025-05-30 18:24:19.245826,112.077313
2025-05-30 18:26:11.324227,104.387522
2025-05-30 18:27:55.712766,110.379896
2025-05-30 18:29:46.093549,110.616877
2025-05-30 18:31:36.711405,114.126908
2025-05-30 18:33:30.839831,105.63277
2025-05-30 18:35:16.474022,110.405092
2025-05-30 18:37:06.880896,111.664078
2025-05-30 18:38:58.546434,109.210346
2025-05-30 18:40:47.757814,116.038772
2025-05-30 18:42:43.797591,126.676365
2025-05-30 18:44:50.475572,106.376116
2025-05-30 18:46:36.852882,109.660202
2025-05-30 18:48:26.514044,109.458746
2025-05-30 18:50:15.974780,121.771051
2025-05-30 18:52:17.747383,111.25553
2025-05-30 18:54:09.003871,110.434813
2025-05-30 18:55:59.439880,113.339924
2025-05-30 18:57:52.780789,117.066593
2025-05-30 18:59:49.848382,108.676163
2025-05-30 19:01:38.525615,103.915523
2025-05-30 19:03:22.442936,115.684524
2025-05-30 19:05:18.128662,114.201107
2025-05-30 19:07:12.330732,118.00971
2025-05-30 19:09:10.341770,108.015167
2025-05-30 19:10:58.358122,107.072174
2025-05-30 19:12:45.431166,118.039201
2025-05-30 19:14:43.471234,113.327334
2025-05-30 19:16:36.823958,115.784533
2025-05-30 19:18:32.624432,108.31263
2025-05-30 19:20:20.952125,114.678188
2025-05-30 19:33:35.310720,314.798579
2025-05-30 19:38:50.110306,112.961481
2025-05-30 19:40:43.090084,109.489535
2025-05-30 19:42:32.593750,115.519126
2025-05-30 19:44:28.127752,115.355987
2025-05-30 19:46:23.498726,109.221134
2025-05-30 19:48:12.734869,109.89973
2025-05-30 19:50:02.647592,123.467895
2025-06-06 09:53:55.444738,1881.479909
2025-06-06 10:25:16.952119,52.891903
2025-06-06 10:29:40.885443,287.155275
2025-06-06 10:34:28.078861,59.439734
2025-06-06 10:40:58.770198,51.767753
2025-06-06 10:50:21.985159,54.572991
2025-06-06 10:53:33.265109,52.964907
2025-06-06 10:58:35.803483,50.91123
2025-06-06 10:59:26.751906,49.704794
2025-06-07 21:07:09.131190,217.254539
2025-06-07 21:10:46.413015,13.736433
2025-06-07 21:12:48.049180,14.187154
2025-06-07 21:13:02.266163,13.54748
2025-06-07 21:15:07.073239,14.00356
2025-06-07 21:16:39.114381,13.878913
2025-06-07 21:17:44.926633,14.456159
2025-06-07 21:22:31.070997,16.183225
2025-06-07 21:25:48.607754,17.206336
2025-06-07 21:29:02.102881,17.85908
2025-06-07 21:31:10.318041,18.657662
2025-06-07 21:33:13.832045,18.103062
2025-06-07 21:35:27.963060,17.101163
2025-06-07 21:36:28.674916,16.41955
2025-06-07 21:37:22.521596,212.064562
2025-06-07 21:44:59.763694,6.589296
2025-06-07 21:45:06.387980,6.82095
2025-06-07 21:45:39.070179,7.505549
2025-06-07 21:45:46.606961,6.341336
2025-06-07 21:47:46.318762,6.534709
2025-06-07 21:47:52.884817,6.645218
2025-06-07 21:48:51.192951,6.521336
2025-06-07 21:48:57.741523,6.540564
2025-06-07 21:49:34.227391,217.942216
2025-06-07 21:53:12.201778,217.253635
2025-06-07 22:03:29.348123,16.171917
2025-06-07 22:03:45.550032,217.871694
2025-06-07 22:07:35.780945,20.74497
2025-06-07 22:07:56.565359,14.958222
